id_entrance;meetcode;name_ru;name_en;id_station;direction;lat;lon;max_width;min_step;min_step_ramp;lift;lift_minus_step;min_rail_width;max_rail_width;max_angle;escalator;time
20614;8;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;11;in;55.75222615;37.61172388;730;91;55;0;0;350;710;26;0;151
20615;8;Сапожковая площадь, Манеж;Sapozhkovaja square, Manezh;11;out;55.75222615;37.61172388;550;94;58;0;0;350;710;26;0;154
20620;1;Бунинская аллея;Buninskaja alleja;195;both;55.53771781;37.51494479;800;3;0;1;0;0;1000;1;0;63
20630;1;Лермонтовский пр-т, ул. Пронская;Lermontovskij prospekt, ul. Pronskaya;228;both;55.70199928;37.85018574;800;65;36;2;65;0;1000;3;0;125
20640;2;Лермонтовский пр-т, Хвалынский б-р;Lermontovskij prospekt, Hvalynskij boulevard;228;both;55.70168331;37.85082041;800;65;65;2;65;0;1000;3;0;125
20650;3;"Лермонтовский пр-т, ТЦ ""Феникс""";"Lermontovskij prospekt, ""Phoenix"" shopping mall";228;both;55.70059042;37.85397733;800;70;70;2;70;0;1000;13;0;130
20651;4;"Лермонтовский пр-т, Хвалынский б-р, супермаркет ""Любимый""";"Lermontovskij prospekt, Hvalynskij boulevard, supermarket ""Lyubimyj""";228;both;55.70048367;37.85257392;800;68;68;0;0;0;0;0;0;128
20652;5;Хвалынский б-р, Жулебинский б-р;Hvalynskij boulevard, Zhulebinskij boulevard;228;both;55.69993785;37.85329777;800;61;30;2;61;0;1000;5;0;121
20653;6;Хвалынский б-р, Жулебинский б-р;Hvalynskij boulevard, Zhulebinskij boulevard;228;both;55.69975479;37.85361519;800;60;30;2;60;0;1000;4;0;120
20660;1;ул. Саранская;ul. Saranskaja;229;both;55.6864066;37.85675088;800;39;39;2;39;0;0;0;0;99
20670;2;ул. Авиаконструктора Миля, 3-й мкр.;ul. Aviakonstruktora Milja, tretij mikrorajon;229;both;55.68611932;37.85643708;800;37;37;2;37;0;0;0;0;97
20680;9;ул. Тарханская;ul. Tarhanskaja;229;both;55.68439566;37.85579771;800;75;68;2;68;0;1000;4;0;135
20690;10;ул. Авиаконструктора Миля, 5-й мкр.;ul. Aviakonstruktora Milja, pjatyi mikrorajon;229;both;55.68414226;37.85549717;800;69;62;2;62;0;1000;4;0;129
20700;11;Новорязанское шоссе;Novorjazanskoe shosse;229;both;55.68362958;37.85482244;800;73;66;2;66;0;1000;6;0;133
20710;3;ул. Кирова;ul. Kirova;229;both;55.68607955;37.8576628;800;39;1;2;39;0;1000;5;0;99
20720;4;ул. Тарханская;ul. Tarhanskaja;229;both;55.68579227;37.85735048;800;38;1;2;38;0;1000;5;0;98
20730;5;ул. Авиаконструктора Миля, автостоянка, теннисный центр;ul. Aviakonstruktora Milja, parking, tennis centre;229;both;55.68485383;37.85494324;800;75;30;1;29;440;1140;21;0;135
20740;6;ул. Авиаконструктора Миля, автобусная остановка;ul. Aviakonstruktora Milja, bus stop;229;both;55.68484646;37.8543952;800;78;70;2;70;0;1000;8;0;138
20750;7;ул. Авиаконструктора Миля, поликлиника № 23;ul. Aviakonstruktora Milja, policlinic No 23;229;both;55.68460927;37.8540711;800;77;69;2;69;0;1000;6;0;137
20760;8;ул. Авиаконструктора Миля, 4-й мкр.;ul. Aviakonstruktora Milja, chetvertyi mikrorajon;229;both;55.68420414;37.85411824;800;69;30;1;29;440;1140;20;0;129
20800;1;МКАД;MKAD;231;both;55.58164079;37.57796393;900;71;71;2;71;0;0;0;0;131
20900;8;пр-т Академика Сахарова, здание ВТБ;prospekt Akademika Saharova, VTB building;8;out;55.76610767;37.63711206;850;26;1;0;0;290;670;18;2;286
20901;8;пр-т Академика Сахарова, здание ВТБ;prospekt Akademika Saharova, VTB building;8;in;55.76610767;37.63711206;790;48;23;0;0;290;670;18;1;208
20902;7;пр-т Академика Сахарова, здание Lukoil;prospekt Akademika Saharova, Lukoil building;8;out;55.76633993;37.63670921;850;26;1;0;0;285;580;20;2;286
20903;7;пр-т Академика Сахарова, здание Lukoil;prospekt Akademika Saharova, Lukoil building;8;in;55.76633993;37.63670921;790;48;23;0;0;285;580;20;1;208
20904;6;Тургеневская площадь, здание ВТБ;Turgenevskaja square, VTB building;8;out;55.76567575;37.63756415;850;22;22;0;0;0;0;0;2;282
20905;6;Тургеневская площадь, здание ВТБ;Turgenevskaja square, VTB building;8;in;55.76567575;37.63756415;790;44;44;0;0;0;0;0;1;204
20906;5;Сретенский бульвар, здание Lukoil;Sretenskij boulevard, Lukoil building;8;out;55.76630288;37.63626261;850;31;31;0;0;0;0;0;2;291
